participant,condition,block,trial,red,green,blue,response,rt,duration,gender,age,ease,handed,glasses,colorblind,language,language_what,hypothesis,difficulty_over_time,did_freq_change,freq1,freq2,freq3
119,0,6,268,84,0,171,1,0.0001754,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,269,8,0,247,2,0.068952,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,270,75,0,180,1,0.000181,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,271,89,0,166,1,0.00018286,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,272,72,0,183,1,0.031377,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,273,35,0,220,2,0.59758,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,274,73,0,182,1,0.20422,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,275,19,0,236,2,0.11478,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,276,61,0,194,2,0.19761,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,277,94,0,161,1,0.14099,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,278,30,0,225,2,0.11047,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,279,86,0,169,1,0.14524,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,280,13,0,242,2,0.090678,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,281,87,0,168,1,0.094251,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,282,11,0,244,2,0.19371,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,283,20,0,235,2,0.089036,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,284,41,0,214,2,0.03651,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,285,37,0,218,2,0.0023349,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,286,31,0,224,2,0.00017478,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,287,57,0,198,2,0.064314,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,288,80,0,175,1,0.00018193,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,289,98,0,157,1,0.012172,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,290,22,0,233,2,0.091215,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,291,63,0,192,1,0.1588,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,292,21,0,234,2,0.039538,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,293,12,0,243,2,0.00017136,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,294,62,0,193,1,0.092112,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,295,83,0,172,1,0.023655,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,296,59,0,196,2,0.11799,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,297,95,0,160,1,0.12812,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,298,52,0,203,2,0.05823,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,299,96,0,159,1,0.087225,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,300,18,0,237,2,0.13062,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,301,40,0,215,2,0.12473,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,302,68,0,187,1,0.13499,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,303,33,0,222,2,0.056378,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,304,46,0,209,2,0.11725,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,305,97,0,158,1,0.087477,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,306,32,0,223,2,0.10708,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,307,39,0,216,2,0.10189,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,308,56,0,199,2,0.17657,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,309,42,0,213,2,0.096732,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,6,310,47,0,208,2,0.076477,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,311,48,0,207,2,0.1887,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,312,18,0,237,2,0.18796,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,313,77,0,178,1,0.099424,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,314,13,0,242,2,0.10224,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,315,78,0,177,1,0.16096,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,316,80,0,175,1,0.025703,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,317,70,0,185,1,0.16806,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,318,76,0,179,1,0.095982,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,319,61,0,194,1,0.13162,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,320,69,0,186,1,0.061749,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,321,62,0,193,1,0.034718,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,322,14,0,241,2,0.00043694,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,323,3,0,252,2,0.12733,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,324,89,0,166,1,0.08943,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,325,41,0,214,2,0.028977,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,326,28,0,227,2,0.00017042,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,327,100,0,155,1,0.042325,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,328,75,0,180,1,7.87E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,329,46,0,209,2,0.00018411,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,330,38,0,217,2,0.030021,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,331,7,0,248,2,0.052309,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,332,56,0,199,2,0.00013124,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,333,55,0,200,2,0.1604,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,334,19,0,236,2,0.60096,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,335,24,0,231,2,0.078913,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,336,8,0,247,2,0.00018038,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,337,16,0,239,2,0.00017664,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,338,29,0,226,2,0.057172,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,339,63,0,192,1,0.23011,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,340,85,0,170,1,0.26803,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,341,53,0,202,2,0.20784,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,342,31,0,224,2,0.078515,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,343,71,0,184,1,0.16278,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,344,42,0,213,2,0.043519,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,345,17,0,238,2,0.000167,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,346,91,0,164,1,0.00016887,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,347,33,0,222,2,0.5751,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,348,49,0,206,2,0.00017478,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,349,73,0,182,1,0.19745,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,350,96,0,159,1,0.11685,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,351,81,0,174,1,0.15893,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,352,72,0,183,1,0.16767,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,353,35,0,220,2,0.023799,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,354,22,0,233,2,0.00013435,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,355,52,0,203,2,0.037152,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,356,25,0,230,2,8.30E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,357,67,0,188,1,0.025696,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,358,84,0,171,1,0.024004,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,359,36,0,219,2,0.00016949,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,7,360,47,0,208,2,0.00017758,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,361,27,0,228,2,0.32747,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,362,70,0,185,1,0.00018162,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,363,89,0,166,1,8.65E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,364,34,0,221,2,0.00018224,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,365,4,0,251,2,1.7101,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,366,67,0,188,1,0.030005,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,367,87,0,168,1,0.00016949,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,368,96,0,159,1,0.42722,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,369,78,0,177,1,0.041083,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,370,29,0,226,2,0.00017229,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,371,58,0,197,2,0.085612,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,372,75,0,180,1,0.097122,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,373,12,0,243,2,0.00016918,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,374,6,0,249,2,0.00016794,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,375,93,0,162,1,0.0001555,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,376,63,0,192,1,0.13778,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,377,61,0,194,2,0.00016016,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,378,42,0,213,2,9.45E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,379,97,0,158,1,0.089136,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,380,32,0,223,2,0.00018224,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,381,80,0,175,1,0.31588,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,382,9,0,246,2,0.00017384,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,383,92,0,163,1,0.060407,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,384,48,0,207,2,0.00016918,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,385,66,0,189,1,0.11247,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,386,54,0,201,2,0.00016762,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,387,69,0,186,1,0.058225,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,388,38,0,217,2,0.00016887,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,389,77,0,178,1,0.062267,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,390,60,0,195,2,1.355,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,391,49,0,206,2,0.0001782,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,392,51,0,204,2,0.00018038,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,393,82,0,173,1,0.00014399,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,394,44,0,211,2,1.3107,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,395,10,0,245,2,0.00016856,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,396,36,0,219,2,1.5983,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,397,8,0,247,2,0.00018006,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,398,45,0,210,2,0.00017664,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,399,13,0,242,2,0.00015425,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,400,21,0,234,2,9.95E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,401,33,0,222,2,0.00018255,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,402,98,0,157,1,0.00017851,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,403,84,0,171,1,0.98094,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,404,39,0,216,2,0.00015363,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,405,18,0,237,2,0.0025392,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,406,81,0,174,1,0.00017136,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,407,50,0,205,2,0.00017633,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,408,28,0,227,2,0.0001387,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,409,15,0,240,2,8.71E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,8,410,74,0,181,1,0.00018006,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,411,59,0,196,1,0.4756,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,412,20,0,235,2,0.055036,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,413,79,0,176,1,0.10017,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,414,33,0,222,2,0.95865,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,415,91,0,164,1,0.00017727,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,416,89,0,166,1,0.00018317,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,417,64,0,191,1,0.00017073,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,418,49,0,206,2,0.00017198,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,419,41,0,214,2,0.00018877,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,420,42,0,213,2,0.00018349,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,421,29,0,226,2,0.00017944,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,422,61,0,194,1,9.05E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,423,17,0,238,2,0.00018722,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,424,40,0,215,2,0.00017727,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,425,95,0,160,1,0.00013684,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,426,66,0,189,1,0.083456,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,427,87,0,168,1,0.00016545,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,428,16,0,239,2,0.0001754,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,429,31,0,224,2,1.5088,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,430,2,0,253,2,8.93E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,431,44,0,211,2,1.22,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,432,52,0,203,2,0.00017478,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,433,46,0,209,2,8.46E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,434,27,0,228,2,0.00017011,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,435,74,0,181,1,0.00017633,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,436,1,0,254,2,0.00015861,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,437,28,0,227,2,8.99E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,438,93,0,162,1,0.00017011,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,439,94,0,161,1,0.00017727,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,440,58,0,197,1,0.0001443,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,441,8,0,247,2,9.17E-05,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,442,26,0,229,2,0.82221,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,443,72,0,183,1,0.067043,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,444,50,0,205,2,0.00016794,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,445,75,0,180,1,0.00018411,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,446,73,0,182,1,0.00018069,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,447,60,0,195,1,0.00018628,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,448,82,0,173,1,0.00017944,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,449,5,0,250,2,0.00018597,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,450,37,0,218,2,0.75338,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
119,0,9,451,12,0,243,2,0.00014181,1980,female,21,2,right,0,0,0,,How my perception and judgment of a color changed based on the colors preceding it. ,same,stable,56,51,50
